user_id,signup_date,city,acquisition_channel,is_premium
U25838,2025-08-04,Jaipur,Meta Ads,0
U25839,2025-12-23,Ahmedabad,Referral,0
U25840,2025-12-17,Delhi,Unknown,0
U25841,2025-08-12,Jaipur,Affiliate,0
U25842,2025-09-01,Ahmedabad,Google,1
U25843,2025-09-12,Ahmedabad,Youtube Ads,1
U25844,2025-11-12,Pune,Meta Ads,0
U25845,2025-11-01,Jaipur,Google,1
U25846,2025-09-12,Ahmedabad,Meta Ads,0
U25847,2025-12-09,Mumbai,Affiliate,0
U25848,2025-10-24,Pune,Influencer,0
U25849,2025-09-04,Ahmedabad,Referral,0
U25850,2025-11-25,Pune,Influencer,1
U25851,2025-08-20,Jaipur,Instagram,0
U25852,2025-12-21,Chennai,Affiliate,1
U25853,2025-10-24,Ahmedabad,Google,0
U25854,2025-11-25,Lucknow,Instagram,0
U25855,2025-11-14,Mumbai,Influencer,0
U25856,2025-12-24,Chennai,Unknown,0
U25857,2025-11-13,Delhi,Instagram,1
U25858,2025-11-01,Chennai,Unknown,0
U25859,2025-09-10,Kolkata,Meta Ads,0
U25860,2025-11-08,Delhi,Google,0
U25861,2025-10-08,Lucknow,Unknown,0
U25862,2025-11-14,Bangalore,Influencer,0
U25863,2025-12-17,Pune,Youtube Ads,1
U25864,2025-12-24,Delhi,Influencer,1
U25865,2025-12-18,Bangalore,Instagram,0
U25866,2025-12-22,Ahmedabad,Google,0
U25867,2025-08-27,Jaipur,Instagram,0
U25868,2025-11-08,Kolkata,Affiliate,0
U25869,2025-12-23,Hyderabad,Instagram,0
U25870,2025-10-24,Kolkata,Affiliate,1
U25871,2025-11-27,Kolkata,Affiliate,1
U25872,2025-08-31,Kolkata,Youtube Ads,0
U25873,2025-11-17,Ahmedabad,Influencer,0
U25874,2025-08-27,Hyderabad,Unknown,0
U25875,2025-10-26,Hyderabad,Influencer,1
U25876,2025-08-17,Jaipur,Affiliate,1
U25877,2025-08-11,Ahmedabad,Unknown,0
U25878,2025-12-07,Hyderabad,Affiliate,0
U25879,2025-10-21,Pune,Meta Ads,0
U25880,2025-09-18,Jaipur,Youtube Ads,0
U25881,2025-09-10,Pune,Google,0
U25882,2025-08-20,Chennai,Unknown,0
U25883,2025-10-10,Kolkata,Instagram,1
U25884,2025-09-06,Mumbai,Unknown,0
U25885,2025-12-04,Ahmedabad,Meta Ads,0
U25886,2025-12-22,Kolkata,Google,1
U25887,2025-09-08,Pune,Affiliate,0
U25888,2025-11-17,Bangalore,Google,1
U25889,2025-10-03,Jaipur,Referral,0
U25890,2025-08-23,Mumbai,Google,0
U25891,2025-09-01,Hyderabad,Google,0
U25892,2025-12-01,Mumbai,Youtube Ads,1
U25893,2025-08-19,Pune,Google,0
U25894,2025-11-14,Kolkata,Instagram,0
U25895,2025-10-06,Jaipur,Instagram,0
U25896,2025-10-28,Pune,Youtube Ads,0
U25897,2025-09-29,Pune,Influencer,0
U25898,2025-08-11,Chennai,Google,1
U25899,2025-09-18,Lucknow,Referral,0
U25900,2025-12-21,Lucknow,Referral,1
U25901,2025-12-06,Hyderabad,Unknown,0
U25902,2025-09-30,Lucknow,Influencer,0
U25903,2025-12-21,Hyderabad,Google,0
U25904,2025-08-05,Hyderabad,Unknown,0
U25905,2025-08-29,Chennai,Youtube Ads,0
U25906,2025-10-08,Delhi,Affiliate,1
U25907,2025-12-28,Mumbai,Referral,0
U25908,2025-08-13,Bangalore,Influencer,0
U25909,2025-11-24,Kolkata,Affiliate,0
U25910,2025-11-18,Delhi,Youtube Ads,0
U25911,2025-10-19,Bangalore,Affiliate,0
U25912,2025-11-08,Kolkata,Google,0
U25913,2025-08-17,Pune,Youtube Ads,0
U25914,2025-12-26,Mumbai,Referral,1
U25915,2025-11-22,Hyderabad,Unknown,1
U25916,2025-08-06,Delhi,Affiliate,1
U25917,2025-08-22,Chennai,Influencer,0
U25918,2025-12-15,Mumbai,Influencer,0
U25919,2025-10-27,Ahmedabad,Google,1
U25920,2025-09-02,Lucknow,Youtube Ads,1
U25921,2025-10-09,Pune,Instagram,0
U25922,2025-09-18,Delhi,Referral,0
U25923,2025-11-12,Mumbai,Instagram,1
U25924,2025-11-10,Hyderabad,Youtube Ads,0
U25925,2025-12-22,Bangalore,Meta Ads,0
U25926,2025-11-14,Jaipur,Unknown,0
U25927,2025-10-21,Delhi,Influencer,0
U25928,2025-10-25,Kolkata,Unknown,0
U25929,2025-08-14,Jaipur,Influencer,0
U25930,2025-09-18,Jaipur,Youtube Ads,0
U25931,2025-09-19,Pune,Unknown,0
U25932,2025-08-23,Kolkata,Referral,0
U25933,2025-10-05,Ahmedabad,Affiliate,0
U25934,2025-11-23,Bangalore,Youtube Ads,0
U25935,2025-08-28,Chennai,Google,1
U25936,2025-08-20,Hyderabad,Meta Ads,0
U25937,2025-11-29,Jaipur,Affiliate,0
U25938,2025-11-05,Jaipur,Referral,0
U25939,2025-11-27,Hyderabad,Meta Ads,1
U25940,2025-11-17,Mumbai,Instagram,0
U25941,2025-08-26,Delhi,Google,0
U25942,2025-12-25,Bangalore,Youtube Ads,0
U25943,2025-11-14,Mumbai,Unknown,0
U25944,2025-12-19,Chennai,Youtube Ads,1
U25945,2025-10-01,Pune,Instagram,0
U25946,2025-12-04,Jaipur,Youtube Ads,0
U25947,2025-12-20,Hyderabad,Influencer,0
U25948,2025-12-17,Hyderabad,Meta Ads,0
U25949,2025-10-06,Hyderabad,Affiliate,1
U25950,2025-08-12,Delhi,Google,0
U25951,2025-09-04,Bangalore,Influencer,0
U25952,2025-11-18,Hyderabad,Unknown,0
U25953,2025-08-14,Delhi,Google,0
U25954,2025-11-09,Chennai,Affiliate,1
U25955,2025-09-29,Lucknow,Referral,0
U25956,2025-09-12,Jaipur,Affiliate,0
U25957,2025-09-24,Delhi,Referral,0
U25958,2025-11-17,Kolkata,Unknown,1
U25959,2025-11-01,Mumbai,Affiliate,0
U25960,2025-11-03,Lucknow,Affiliate,1
U25961,2025-12-25,Jaipur,Youtube Ads,1
U25962,2025-11-03,Hyderabad,Affiliate,0
U25963,2025-12-26,Bangalore,Affiliate,0
U25964,2025-08-28,Kolkata,Referral,1
U25965,2025-08-03,Pune,Referral,0
U25966,2025-10-25,Lucknow,Instagram,0
U25967,2025-11-16,Ahmedabad,Youtube Ads,1
U25968,2025-11-25,Jaipur,Unknown,1
U25969,2025-11-16,Kolkata,Unknown,0
U25970,2025-08-15,Pune,Referral,0
U25971,2025-10-01,Ahmedabad,Instagram,0
U25972,2025-08-31,Jaipur,Instagram,0
U25973,2025-08-26,Ahmedabad,Affiliate,0
U25974,2025-12-26,Pune,Instagram,0
U25975,2025-10-05,Ahmedabad,Unknown,0
U25976,2025-12-27,Jaipur,Google,1
U25977,2025-11-23,Pune,Referral,0
U25978,2025-09-29,Pune,Youtube Ads,1
U25979,2025-10-02,Mumbai,Affiliate,0
U25980,2025-11-09,Jaipur,Youtube Ads,0
U25981,2025-11-08,Ahmedabad,Instagram,0
U25982,2025-12-17,Chennai,Influencer,0
U25983,2025-11-27,Lucknow,Youtube Ads,0
U25984,2025-09-26,Bangalore,Referral,1
U25985,2025-12-09,Jaipur,Youtube Ads,1
U25986,2025-09-06,Lucknow,Referral,0
U25987,2025-11-19,Kolkata,Referral,0
U25988,2025-12-27,Jaipur,Unknown,0
U25989,2025-11-20,Kolkata,Affiliate,0
U25990,2025-08-01,Ahmedabad,Google,1
U25991,2025-08-23,Lucknow,Affiliate,1
U25992,2025-11-15,Chennai,Meta Ads,0
U25993,2025-11-21,Lucknow,Instagram,0
U25994,2025-10-28,Lucknow,Meta Ads,1
U25995,2025-12-13,Pune,Affiliate,0
U25996,2025-09-07,Ahmedabad,Unknown,0
U25997,2025-09-16,Kolkata,Google,1
U25998,2025-11-11,Delhi,Youtube Ads,0
U25999,2025-10-01,Lucknow,Affiliate,0
U26000,2025-10-12,Hyderabad,Instagram,0
U26001,2025-08-03,Ahmedabad,Affiliate,0
U26002,2025-11-10,Jaipur,Youtube Ads,0
U26003,2025-12-26,Pune,Unknown,0
U26004,2025-11-13,Hyderabad,Youtube Ads,0
U26005,2025-09-13,Mumbai,Youtube Ads,0
U26006,2025-11-08,Jaipur,Youtube Ads,1
U26007,2025-08-26,Delhi,Referral,1
U26008,2025-09-17,Chennai,Unknown,0
U26009,2025-08-05,Ahmedabad,Unknown,0
U26010,2025-09-28,Hyderabad,Unknown,0
U26011,2025-09-30,Delhi,Google,0
U26012,2025-09-18,Hyderabad,Meta Ads,1
U26013,2025-12-23,Chennai,Affiliate,0
U26014,2025-10-09,Chennai,Instagram,0
U26015,2025-08-15,Delhi,Referral,0
U26016,2025-08-01,Mumbai,Youtube Ads,1
U26017,2025-12-19,Pune,Youtube Ads,0
U26018,2025-12-06,Lucknow,Referral,1
U26019,2025-12-03,Chennai,Meta Ads,1
U26020,2025-08-19,Jaipur,Google,0
U26021,2025-11-27,Kolkata,Youtube Ads,0
U26022,2025-10-03,Chennai,Instagram,0
U26023,2025-10-05,Jaipur,Meta Ads,0
U26024,2025-09-26,Delhi,Referral,0
U26025,2025-09-13,Bangalore,Youtube Ads,0
U26026,2025-08-12,Mumbai,Instagram,0
U26027,2025-11-30,Kolkata,Influencer,0
U26028,2025-08-24,Jaipur,Instagram,0
U26029,2025-12-17,Mumbai,Affiliate,0
U26030,2025-08-01,Pune,Youtube Ads,0
U26031,2025-08-28,Mumbai,Google,1
U26032,2025-10-07,Bangalore,Unknown,0
U26033,2025-11-13,Delhi,Influencer,1
U26034,2025-11-02,Pune,Youtube Ads,0
U26035,2025-12-02,Mumbai,Youtube Ads,0
U26036,2025-12-02,Bangalore,Influencer,0
U26037,2025-08-22,Pune,Unknown,0
U26038,2025-10-28,Pune,Meta Ads,0
U26039,2025-09-14,Hyderabad,Influencer,1
U26040,2025-12-02,Delhi,Referral,1
U26041,2025-12-23,Kolkata,Referral,0
U26042,2025-10-18,Mumbai,Google,0
U26043,2025-09-08,Pune,Influencer,0
U26044,2025-08-28,Kolkata,Influencer,0
U26045,2025-12-08,Mumbai,Affiliate,0
U26046,2025-12-27,Pune,Referral,0
U26047,2025-10-26,Delhi,Meta Ads,0
U26048,2025-12-13,Pune,Influencer,0
U26049,2025-09-21,Ahmedabad,Meta Ads,0
U26050,2025-12-04,Ahmedabad,Youtube Ads,0
U26051,2025-12-25,Kolkata,Meta Ads,0
U26052,2025-10-12,Hyderabad,Meta Ads,0
U26053,2025-12-18,Hyderabad,Meta Ads,1
U26054,2025-11-02,Chennai,Youtube Ads,1
U26055,2025-08-02,Ahmedabad,Referral,0
U26056,2025-08-17,Hyderabad,Youtube Ads,1
U26057,2025-12-03,Jaipur,Instagram,0
U26058,2025-12-09,Bangalore,Google,1
U26059,2025-08-21,Jaipur,Unknown,0
U26060,2025-10-17,Mumbai,Google,0
U26061,2025-10-18,Pune,Meta Ads,0
U26062,2025-09-20,Chennai,Unknown,0
U26063,2025-11-14,Chennai,Youtube Ads,0
U26064,2025-11-13,Pune,Instagram,0
U26065,2025-08-10,Lucknow,Affiliate,0
U26066,2025-11-24,Kolkata,Unknown,0
U26067,2025-09-24,Hyderabad,Instagram,0
U26068,2025-09-05,Hyderabad,Affiliate,0
U26069,2025-09-20,Jaipur,Instagram,1
U26070,2025-10-13,Hyderabad,Affiliate,1
U26071,2025-08-17,Ahmedabad,Referral,0
U26072,2025-09-30,Lucknow,Meta Ads,0
U26073,2025-10-30,Delhi,Youtube Ads,1
U26074,2025-12-19,Hyderabad,Youtube Ads,0
U26075,2025-11-03,Mumbai,Affiliate,0
U26076,2025-10-19,Lucknow,Unknown,0
U26077,2025-11-11,Chennai,Affiliate,1
U26078,2025-09-17,Mumbai,Google,0
U26079,2025-10-25,Kolkata,Affiliate,1
U26080,2025-10-09,Lucknow,Instagram,0
U26081,2025-09-16,Kolkata,Unknown,0
U26082,2025-08-10,Jaipur,Meta Ads,1
U26083,2025-10-19,Hyderabad,Influencer,0
U26084,2025-08-13,Chennai,Referral,0
U26085,2025-09-27,Bangalore,Influencer,0
U26086,2025-10-23,Kolkata,Meta Ads,1
U26087,2025-10-07,Chennai,Influencer,0
U26088,2025-10-23,Jaipur,Youtube Ads,0
U26089,2025-10-25,Kolkata,Referral,0
U26090,2025-12-22,Hyderabad,Influencer,1
U26091,2025-10-02,Kolkata,Influencer,0
U26092,2025-09-12,Delhi,Instagram,0
U26093,2025-08-30,Mumbai,Referral,0
U26094,2025-10-06,Bangalore,Unknown,0
U26095,2025-08-24,Chennai,Instagram,0
U26096,2025-11-09,Chennai,Unknown,0
U26097,2025-11-14,Kolkata,Youtube Ads,0
U26098,2025-11-09,Jaipur,Referral,0
U26099,2025-08-08,Lucknow,Meta Ads,0
U26100,2025-11-04,Jaipur,Referral,0
U26101,2025-09-04,Pune,Google,1
U26102,2025-11-04,Kolkata,Influencer,1
U26103,2025-09-19,Ahmedabad,Instagram,1
U26104,2025-12-23,Hyderabad,Affiliate,1
U26105,2025-08-02,Kolkata,Influencer,1
U26106,2025-09-13,Pune,Instagram,1
U26107,2025-11-10,Ahmedabad,Unknown,1
U26108,2025-12-08,Delhi,Referral,0
U26109,2025-10-11,Chennai,Youtube Ads,0
U26110,2025-11-18,Bangalore,Meta Ads,0
U26111,2025-12-15,Jaipur,Google,1
U26112,2025-12-07,Jaipur,Meta Ads,0
U26113,2025-11-11,Bangalore,Instagram,0
U26114,2025-12-15,Lucknow,Youtube Ads,1
U26115,2025-12-20,Mumbai,Meta Ads,1
U26116,2025-08-27,Chennai,Unknown,0
U26117,2025-12-15,Hyderabad,Google,0
U26118,2025-11-01,Kolkata,Google,1
U26119,2025-11-08,Ahmedabad,Google,1
U26120,2025-12-09,Hyderabad,Youtube Ads,0
U26121,2025-11-25,Bangalore,Referral,1
U26122,2025-11-30,Jaipur,Youtube Ads,0
U26123,2025-11-18,Ahmedabad,Youtube Ads,0
U26124,2025-10-12,Kolkata,Unknown,0
U26125,2025-08-30,Ahmedabad,Google,0
U26126,2025-08-19,Ahmedabad,Meta Ads,1
U26127,2025-11-10,Lucknow,Meta Ads,0
U26128,2025-10-06,Ahmedabad,Youtube Ads,0
U26129,2025-09-19,Delhi,Meta Ads,0
U26130,2025-09-17,Hyderabad,Referral,0
U26131,2025-08-03,Lucknow,Referral,0
U26132,2025-10-05,Kolkata,Referral,0
U26133,2025-11-14,Pune,Influencer,1
U26134,2025-11-19,Bangalore,Instagram,0
U26135,2025-09-09,Bangalore,Meta Ads,0
U26136,2025-12-03,Hyderabad,Referral,0
U26137,2025-08-18,Lucknow,Unknown,0
U26138,2025-12-17,Pune,Affiliate,0
U26139,2025-08-19,Delhi,Instagram,0
U26140,2025-10-28,Lucknow,Google,1
U26141,2025-12-13,Hyderabad,Referral,1
U26142,2025-09-26,Jaipur,Youtube Ads,0
U26143,2025-12-08,Kolkata,Meta Ads,0
U26144,2025-09-07,Pune,Instagram,0
U26145,2025-12-11,Chennai,Influencer,0
U26146,2025-10-21,Mumbai,Instagram,1
U26147,2025-09-05,Mumbai,Influencer,0
U26148,2025-10-27,Pune,Youtube Ads,1
U26149,2025-11-27,Jaipur,Unknown,1
U26150,2025-10-24,Jaipur,Google,0
U26151,2025-12-26,Delhi,Affiliate,0
U26152,2025-12-11,Kolkata,Affiliate,0
U26153,2025-08-24,Kolkata,Meta Ads,0
U26154,2025-08-30,Lucknow,Instagram,0
U26155,2025-08-28,Mumbai,Instagram,0
U26156,2025-11-17,Lucknow,Google,0
U26157,2025-12-13,Hyderabad,Meta Ads,0
U26158,2025-09-04,Ahmedabad,Instagram,0
U26159,2025-11-27,Pune,Referral,0
U26160,2025-09-03,Kolkata,Affiliate,0
U26161,2025-11-11,Lucknow,Meta Ads,0
U26162,2025-11-25,Pune,Referral,0
U26163,2025-10-15,Jaipur,Unknown,1
U26164,2025-09-23,Lucknow,Instagram,0
U26165,2025-08-29,Lucknow,Google,0
U26166,2025-12-16,Jaipur,Unknown,1
U26167,2025-08-27,Pune,Unknown,1
U26168,2025-08-13,Pune,Google,0
U26169,2025-09-11,Jaipur,Influencer,0
U26170,2025-08-21,Lucknow,Unknown,1
U26171,2025-12-09,Jaipur,Referral,0
U26172,2025-12-14,Bangalore,Youtube Ads,1
U26173,2025-10-09,Kolkata,Unknown,0
U26174,2025-12-23,Bangalore,Google,0
U26175,2025-08-10,Hyderabad,Affiliate,0
U26176,2025-12-19,Jaipur,Instagram,1
U26177,2025-11-14,Lucknow,Google,1
U26178,2025-08-12,Ahmedabad,Referral,0
U26179,2025-12-06,Pune,Referral,0
U26180,2025-12-06,Pune,Affiliate,1
U26181,2025-09-30,Ahmedabad,Referral,0
U26182,2025-08-26,Mumbai,Youtube Ads,0
U26183,2025-08-15,Chennai,Google,0
U26184,2025-08-22,Kolkata,Influencer,1
U26185,2025-10-28,Bangalore,Referral,0
U26186,2025-10-04,Ahmedabad,Youtube Ads,0
U26187,2025-08-21,Bangalore,Affiliate,0
U26188,2025-08-16,Hyderabad,Affiliate,0
U26189,2025-08-16,Lucknow,Youtube Ads,0
U26190,2025-09-11,Lucknow,Meta Ads,1
U26191,2025-09-10,Pune,Unknown,1
U26192,2025-11-16,Pune,Youtube Ads,0
U26193,2025-12-03,Mumbai,Youtube Ads,0
U26194,2025-08-13,Mumbai,Unknown,0
U26195,2025-10-18,Bangalore,Youtube Ads,1
U26196,2025-12-16,Bangalore,Referral,0
U26197,2025-09-11,Hyderabad,Influencer,1
U26198,2025-11-29,Hyderabad,Referral,0
U26199,2025-12-09,Hyderabad,Meta Ads,1
U26200,2025-08-16,Lucknow,Influencer,0
U26201,2025-09-13,Lucknow,Referral,1
U26202,2025-11-29,Bangalore,Referral,0
U26203,2025-08-24,Delhi,Unknown,0
U26204,2025-08-26,Jaipur,Google,0
U26205,2025-09-27,Mumbai,Meta Ads,0
U26206,2025-08-09,Bangalore,Google,1
U26207,2025-12-04,Mumbai,Google,0
U26208,2025-08-19,Pune,Meta Ads,0
U26209,2025-08-28,Pune,Youtube Ads,0
U26210,2025-12-13,Delhi,Unknown,1
U26211,2025-09-14,Hyderabad,Google,1
U26212,2025-12-06,Lucknow,Meta Ads,1
U26213,2025-11-02,Chennai,Google,0
U26214,2025-08-16,Pune,Influencer,1
U26215,2025-08-05,Chennai,Unknown,0
U26216,2025-09-21,Bangalore,Youtube Ads,1
U26217,2025-08-06,Bangalore,Instagram,0
U26218,2025-09-18,Bangalore,Referral,1
U26219,2025-10-19,Pune,Youtube Ads,0
U26220,2025-11-06,Hyderabad,Referral,0
U26221,2025-11-15,Hyderabad,Instagram,0
U26222,2025-09-06,Bangalore,Affiliate,0
U26223,2025-11-24,Hyderabad,Google,0
U26224,2025-08-17,Ahmedabad,Youtube Ads,1
U26225,2025-09-01,Bangalore,Instagram,0
U26226,2025-08-25,Lucknow,Google,0
U26227,2025-08-22,Bangalore,Instagram,0
U26228,2025-09-30,Pune,Youtube Ads,0
U26229,2025-12-04,Delhi,Meta Ads,1
U26230,2025-09-13,Lucknow,Youtube Ads,0
U26231,2025-11-10,Pune,Meta Ads,0
U26232,2025-08-20,Jaipur,Referral,0
U26233,2025-11-17,Bangalore,Google,0
U26234,2025-10-27,Mumbai,Meta Ads,0
U26235,2025-09-16,Bangalore,Meta Ads,0
U26236,2025-09-20,Bangalore,Unknown,1
U26237,2025-09-08,Mumbai,Referral,1
U26238,2025-08-14,Hyderabad,Influencer,1
U26239,2025-08-21,Ahmedabad,Referral,0
U26240,2025-12-21,Kolkata,Referral,1
U26241,2025-11-08,Lucknow,Google,0
U26242,2025-11-05,Jaipur,Affiliate,0
U26243,2025-08-01,Ahmedabad,Instagram,0
U26244,2025-11-17,Kolkata,Influencer,1
U26245,2025-10-21,Pune,Instagram,0
U26246,2025-12-16,Bangalore,Meta Ads,0
U26247,2025-08-18,Lucknow,Unknown,0
U26248,2025-09-27,Hyderabad,Youtube Ads,0
U26249,2025-12-04,Ahmedabad,Youtube Ads,1
U26250,2025-10-12,Mumbai,Affiliate,1
U26251,2025-11-18,Pune,Referral,1
U26252,2025-09-21,Delhi,Instagram,0
U26253,2025-09-15,Kolkata,Google,0
U26254,2025-11-15,Hyderabad,Referral,0
U26255,2025-08-13,Delhi,Referral,0
U26256,2025-11-04,Chennai,Meta Ads,0
U26257,2025-08-17,Chennai,Affiliate,0
U26258,2025-10-06,Pune,Youtube Ads,0
U26259,2025-09-30,Ahmedabad,Meta Ads,0
U26260,2025-10-04,Hyderabad,Affiliate,0
U26261,2025-12-11,Kolkata,Youtube Ads,0
U26262,2025-10-28,Hyderabad,Meta Ads,0
U26263,2025-09-25,Mumbai,Instagram,1
U26264,2025-08-05,Ahmedabad,Youtube Ads,1
U26265,2025-11-09,Chennai,Instagram,0
U26266,2025-10-26,Lucknow,Youtube Ads,1
U26267,2025-09-30,Hyderabad,Referral,0
U26268,2025-10-08,Mumbai,Influencer,0
U26269,2025-10-02,Kolkata,Unknown,1
U26270,2025-09-13,Chennai,Youtube Ads,0
U26271,2025-08-28,Jaipur,Referral,0
U26272,2025-08-13,Kolkata,Influencer,1
U26273,2025-08-30,Jaipur,Google,0
U26274,2025-10-02,Lucknow,Unknown,1
U26275,2025-10-12,Lucknow,Instagram,1
U26276,2025-09-26,Chennai,Unknown,1
U26277,2025-10-03,Pune,Unknown,0
U26278,2025-09-21,Ahmedabad,Instagram,1
U26279,2025-10-02,Lucknow,Google,1
U26280,2025-12-19,Pune,Influencer,0
U26281,2025-11-01,Hyderabad,Youtube Ads,1
U26282,2025-11-15,Mumbai,Influencer,0
U26283,2025-11-17,Pune,Google,1
U26284,2025-10-27,Jaipur,Meta Ads,0
U26285,2025-09-14,Ahmedabad,Influencer,0
U26286,2025-11-16,Bangalore,Affiliate,0
U26287,2025-09-15,Chennai,Youtube Ads,0
U26288,2025-10-16,Pune,Meta Ads,1
U26289,2025-09-15,Kolkata,Affiliate,0
U26290,2025-12-07,Mumbai,Google,0
U26291,2025-10-31,Pune,Youtube Ads,0
U26292,2025-08-12,Mumbai,Influencer,1
U26293,2025-10-27,Ahmedabad,Google,0
U26294,2025-10-12,Kolkata,Affiliate,1
U26295,2025-11-10,Mumbai,Influencer,0
U26296,2025-11-07,Hyderabad,Meta Ads,0
U26297,2025-09-27,Kolkata,Affiliate,0
U26298,2025-12-06,Jaipur,Meta Ads,1
U26299,2025-11-25,Bangalore,Google,0
U26300,2025-09-04,Lucknow,Instagram,1
U26301,2025-10-23,Lucknow,Google,1
U26302,2025-10-05,Ahmedabad,Meta Ads,0
U26303,2025-08-26,Jaipur,Instagram,0
U26304,2025-09-11,Ahmedabad,Instagram,0
U26305,2025-10-16,Hyderabad,Instagram,1
U26306,2025-08-30,Hyderabad,Youtube Ads,0
U26307,2025-11-24,Kolkata,Affiliate,1
U26308,2025-09-05,Hyderabad,Referral,0
U26309,2025-08-19,Lucknow,Google,0
U26310,2025-08-22,Lucknow,Unknown,0
U26311,2025-10-04,Kolkata,Influencer,0
U26312,2025-09-26,Jaipur,Unknown,0
U26313,2025-08-11,Jaipur,Google,1
U26314,2025-08-26,Jaipur,Instagram,1
U26315,2025-08-19,Lucknow,Affiliate,0
U26316,2025-10-22,Lucknow,Meta Ads,0
U26317,2025-12-18,Pune,Affiliate,0
U26318,2025-10-06,Delhi,Instagram,1
U26319,2025-09-25,Ahmedabad,Influencer,1
U26320,2025-08-18,Pune,Google,1
U26321,2025-11-21,Kolkata,Youtube Ads,1
U26322,2025-08-05,Mumbai,Unknown,0
U26323,2025-11-20,Bangalore,Affiliate,1
U26324,2025-11-23,Pune,Youtube Ads,0
U26325,2025-10-06,Bangalore,Youtube Ads,1
U26326,2025-10-09,Chennai,Instagram,0
U26327,2025-09-21,Hyderabad,Affiliate,1
U26328,2025-12-05,Chennai,Instagram,0
U26329,2025-10-04,Ahmedabad,Affiliate,1
U26330,2025-10-19,Hyderabad,Unknown,0
U26331,2025-11-21,Jaipur,Affiliate,0
U26332,2025-11-19,Bangalore,Google,1
U26333,2025-09-22,Kolkata,Youtube Ads,0
U26334,2025-12-15,Kolkata,Referral,0
U26335,2025-12-11,Delhi,Instagram,0
U26336,2025-11-24,Bangalore,Youtube Ads,0
U26337,2025-10-11,Lucknow,Referral,0
U26338,2025-08-21,Delhi,Unknown,1
U26339,2025-11-11,Ahmedabad,Influencer,0
U26340,2025-11-15,Lucknow,Unknown,1
U26341,2025-10-02,Chennai,Youtube Ads,0
U26342,2025-12-26,Hyderabad,Influencer,0
U26343,2025-12-28,Bangalore,Youtube Ads,0
U26344,2025-10-16,Kolkata,Referral,1
U26345,2025-10-14,Ahmedabad,Unknown,0
U26346,2025-10-02,Ahmedabad,Influencer,0
U26347,2025-10-06,Delhi,Unknown,0
U26348,2025-09-05,Kolkata,Meta Ads,1
U26349,2025-12-12,Chennai,Instagram,1
U26350,2025-09-06,Mumbai,Instagram,1
U26351,2025-11-01,Ahmedabad,Instagram,1
U26352,2025-10-14,Mumbai,Google,0
U26353,2025-11-23,Pune,Meta Ads,0
U26354,2025-10-16,Chennai,Google,0
U26355,2025-08-13,Pune,Influencer,1
U26356,2025-09-07,Lucknow,Influencer,0
U26357,2025-12-26,Ahmedabad,Google,0
U26358,2025-08-17,Jaipur,Influencer,0
U26359,2025-12-01,Bangalore,Meta Ads,1
U26360,2025-11-22,Bangalore,Google,0
U26361,2025-08-26,Kolkata,Referral,0
U26362,2025-09-01,Bangalore,Influencer,0
U26363,2025-10-25,Lucknow,Meta Ads,0
U26364,2025-11-06,Chennai,Meta Ads,1
U26365,2025-10-30,Lucknow,Youtube Ads,1
U26366,2025-11-29,Hyderabad,Instagram,0
U26367,2025-09-26,Jaipur,Unknown,1
U26368,2025-11-15,Ahmedabad,Affiliate,0
U26369,2025-08-22,Jaipur,Google,0
U26370,2025-11-20,Pune,Unknown,0
U26371,2025-10-24,Mumbai,Influencer,0
U26372,2025-10-19,Ahmedabad,Instagram,1
U26373,2025-10-12,Delhi,Referral,0
U26374,2025-10-16,Chennai,Youtube Ads,0
U26375,2025-10-13,Mumbai,Meta Ads,0
U26376,2025-12-05,Kolkata,Unknown,0
U26377,2025-11-29,Chennai,Affiliate,0
U26378,2025-10-24,Lucknow,Influencer,0
U26379,2025-12-28,Bangalore,Unknown,0
U26380,2025-10-21,Kolkata,Meta Ads,0
U26381,2025-08-21,Bangalore,Instagram,0
U26382,2025-12-20,Pune,Unknown,0
U26383,2025-10-13,Hyderabad,Meta Ads,0
U26384,2025-08-09,Lucknow,Referral,0
U26385,2025-12-24,Mumbai,Youtube Ads,0
U26386,2025-08-13,Jaipur,Influencer,1
U26387,2025-08-17,Pune,Instagram,1
U26388,2025-12-04,Chennai,Google,1
U26389,2025-10-26,Chennai,Youtube Ads,0
U26390,2025-08-16,Ahmedabad,Influencer,1
U26391,2025-08-24,Chennai,Instagram,0
U26392,2025-10-14,Ahmedabad,Unknown,1
U26393,2025-11-11,Ahmedabad,Meta Ads,0
U26394,2025-10-25,Delhi,Affiliate,0
U26395,2025-11-13,Hyderabad,Instagram,0
U26396,2025-09-11,Jaipur,Instagram,0
U26397,2025-08-18,Mumbai,Influencer,0
U26398,2025-10-17,Hyderabad,Instagram,1
U26399,2025-10-31,Hyderabad,Instagram,0
U26400,2025-08-11,Delhi,Unknown,0
U26401,2025-12-04,Lucknow,Youtube Ads,0
U26402,2025-11-05,Lucknow,Google,0
U26403,2025-09-22,Kolkata,Affiliate,0
U26404,2025-10-22,Delhi,Youtube Ads,0
U26405,2025-09-16,Chennai,Instagram,0
U26406,2025-09-21,Ahmedabad,Meta Ads,1
U26407,2025-09-26,Hyderabad,Affiliate,1
U26408,2025-10-14,Chennai,Unknown,0
U26409,2025-09-28,Lucknow,Google,0
U26410,2025-10-08,Bangalore,Youtube Ads,1
